Chlorite group,Quartz,Pyroxene,Plagioclase,K-Feldspar,Calcite group - Siderite,Calcite group,Dolomite group,Spinel group,Hematite group,Stilpnomelane,Mica group,Pyrite,Rutile group,Goethite,Smectite group,Sepiolite,Kaolinite-serpentine group,Birnessite,Fe3O4,Fe,SiO2,Al2O3,TiO2,Mn,CaO,P,S,MgO,K2O,Na2O,Zn,As,Cl,Cu,Pb,Ba,V,Cr,Ni,Co,Sn,Zr,Sr,LOI371,LOI650,LOI1000,LOI
3.503,26.276,,0,1.745,21.356,0,4.404,21.208,11.086,,0,,,0,,10.42,0,,22.4,35.48,31.62,1.672,0.094,0.6792365,1.251,0.029,0.37,3.59,0.478,0.081,0.005,0.002,-0.001,0.006,0.002,0.012,0.004,0.017,0.009,0.001,0.002,0.003,0.012,0.31,7.84,0.95,9.10
3.814,45.202,,0,1.578,10.777,0,0,34.65,2.766,,0,,,0,,1.214,0,,35.1,32.67,44.78,1.42,0.064,0.38647549999999997,0.397,0.112,0.015,1.64,0.499,0.027,0.002,-0.001,0.001,0.002,0.002,0.009,0.002,0.01,0.005,-0.001,-0.001,0.003,0.01,0.02,3.77,-0.46,3.33
3.677,26.271,,3.507,18.624,8.292,0.455,4.504,21.204,5.181,,0,,,0,,8.285,0,,23.1,25.85,43.39,5.539,0.199,0.28656499999999996,1.954,0.287,0.123,2.58,3.305,0.377,0.006,0.001,0.001,0.003,0.005,0.073,0.004,0.045,0.016,0.002,0.005,0.007,0.016,0.19,3.19,0.92,4.30
3.521,32.798,,1.658,4.467,12.806,0,3.396,36.304,2.021,,0,,,0,,3.029,0,,37.1,35.14,36.67,2.321,0.112,0.46934699999999996,1.075,0.061,0.033,2.43,0.97,0.171,0.004,-0.001,-0.001,0.002,0.003,0.024,0.002,0.022,0.009,0.001,-0.001,0.004,0.012,0.11,4.74,0.42,5.27
1.772,39.735,,1.713,0.935,12.472,0,2.225,35.314,2.743,,0,,,0,,3.091,0,,36,33.99,41.08,1.081,0.052,0.5134935,0.996,0.118,0.015,2,0.335,0.166,0.002,0.001,-0.001,0.002,0.002,0.007,0.002,0.009,0.004,-0.001,0.001,0.003,0.012,0,4.57,0.14,4.71
3.468,29.817,,2.96,3.872,8.764,0,3.969,37.943,3.375,,0,,,0,,5.833,0,,40,36.41,36.21,2.145,0.089,0.38957349999999996,1.206,0.089,0.031,2.35,0.793,0.309,0.003,0.001,-0.001,0.001,0.002,0.015,0.003,0.02,0.008,0.001,0.001,0.004,0.011,0.09,3.3,0.52,3.91
0.933,37.327,,0,2.437,9.808,0,5.98,37.075,1.357,,0,,,0,,5.083,0,,39.4,34.78,39.55,1.102,0.046,0.494131,1.637,0.1,0.009,1.87,0.592,0.104,0.002,-0.001,0.002,0.002,0.002,0.013,-0.001,0.008,0.005,-0.001,-0.001,0.003,0.013,0.03,3.6,0.98,4.61
3.272,40.471,,0,2.191,9.892,0,4.226,35.234,1.489,,0,,,0,,3.225,0,,36,32.53,41.96,1.467,0.079,0.430622,1.559,0.162,0.019,2.22,0.499,0.088,0.002,-0.001,-0.001,0.003,0.003,0.013,0.002,0.013,0.006,0.001,0.001,0.004,0.015,0.03,3.84,0.7,4.57
1.223,36.149,,1.765,7.935,7.911,0,5.73,32.687,0.815,,0,,,0,,5.784,0,,35.3,30.77,42.77,2.466,0.095,0.379505,1.75,0.151,0.032,2.17,1.462,0.224,0.004,-0.001,0.001,0.004,0.003,0.032,0.002,0.025,0.008,0.001,0.001,0.004,0.015,0.05,3.02,1.03,4.10
0,32.568,,2.297,3.154,14.363,0,1.538,39.039,4.655,,0,,,0,,2.386,0,,40.8,37.6,35.28,1.353,0.045,0.5584144999999999,0.764,0.106,0.009,2.16,0.725,0.221,0.002,-0.001,0.001,0.001,0.003,0.014,0.001,0.01,0.005,0.001,0.002,0.003,0.01,-0.01,4.58,-0.15,4.42
9.224,28.931,,2.314,7.363,8.533,0,8.036,20.54,4.385,,0,,,0,,10.674,0,,22.6,27.14,39.59,4.348,0.205,0.3415545,3.494,0.441,0.311,3.82,1.525,0.179,0.006,0.001,-0.001,0.004,0.004,0.048,0.004,0.038,0.014,0.001,0.002,0.006,0.015,0.23,3.65,2.08,5.96
1.53,33.21,,3.017,4.243,10.121,0,4.402,31.1,7.382,,0,,,0,,4.994,0,,32.3,33.66,38.48,2.055,0.082,0.467798,1.616,0.154,0.031,2.25,0.931,0.35,0.004,0.001,0.001,0.002,0.003,0.025,0.002,0.015,0.006,0.001,0.001,0.004,0.014,0.06,3.9,0.86,4.82
3.578,39.313,,0,1.191,12.264,0,9.897,23.624,1.549,,0,,,0,,8.583,0,,26.5,28.26,41.46,1.399,0.07,0.528209,3.862,0.288,0.029,2.53,0.384,0.092,0.003,-0.001,-0.001,0.004,0.005,0.023,0.002,0.013,0.006,0.001,0.001,0.004,0.019,0.18,4.95,3.2,8.33
14.898,28.453,,0,17.52,5.555,0,2.769,7.61,0,,0,,,0,,23.196,0,,7.3,19,50.18,8.437,0.411,0.15799799999999997,1.026,0.132,0.269,4.08,2.81,0.261,0.011,0.001,0.002,0.006,0.005,0.137,0.011,0.096,0.03,0.003,0.002,0.011,0.014,0.59,3.06,0.8,4.45
9.268,22.029,,0,5.84,25.143,0,0,21.796,0,,0,,,0,,15.923,0,,21.6,32.39,32.88,4.32,0.19,0.43681799999999993,0.232,0.026,0.175,3.81,1.281,0.156,0.007,0.001,0.001,0.004,0.001,0.032,0.009,0.032,0.014,0.002,0.004,0.005,0.01,0.48,9.06,0.22,9.76
6.322,31.111,,0,3.008,19.152,0,0.365,30.641,0,,0,,,0,,9.401,0,,32,34.74,36.2,2.292,0.103,0.5041995,0.31,0.024,0.049,2.79,0.595,0.082,0.005,-0.001,0.001,0.002,0.003,0.022,0.006,0.018,0.007,0.001,-0.001,0.004,0.01,0.25,6.91,-0.24,6.92
6.032,17.451,,0,43.349,4.211,0.569,6.741,10.36,0,,0,,,0,,9.613,0,,10.7,15.06,51,10.1,0.436,0.179684,1.532,0.03,0.954,2.62,7.188,0.153,0.01,0.002,0.001,0.006,0.006,0.108,0.007,0.08,0.029,0.003,0.006,0.01,0.013,0.25,1.89,1.37,3.51
3.168,37.346,,0,2.676,11.838,0,4.16,36.001,0.737,,0,,,0,,4.074,0,,36.5,33.84,39.62,1.457,0.07,0.5212385,1.283,0.074,0.035,2.16,0.621,0.05,0.003,0.001,-0.001,0.002,0.002,0.013,0.002,0.011,0.005,-0.001,0.001,0.003,0.012,0.09,4.6,0.55,5.24
7.734,27.155,,4.007,16.294,7.094,0.359,2.135,21.587,0,,0,,,0,,13.02,0,,22.4,23.68,46.39,6.62,0.285,0.2439675,1.02,0.163,0.262,3.81,2.855,0.561,0.009,0.001,-0.001,0.004,0.005,0.064,0.004,0.06,0.019,0.002,0.004,0.011,0.014,0.31,2.74,0.52,3.57
5.255,32.485,,0,8.594,12.706,0,2.065,33.008,0.717,,0,,,0,,5.17,0,,33.3,31.88,39.43,3.339,0.15,0.4902585,0.856,0.116,0.058,2.77,1.573,0.095,0.004,0.001,0.001,0.003,0.002,0.038,0.004,0.027,0.011,0.001,0.004,0.005,0.012,0.16,4.8,0.01,4.97
2.798,41.696,,0,5.568,0,0,0,16.895,28.663,,0,,,3.484,,0.895,0,,16.3,35.26,44.21,2.076,0.082,0.0209115,0.326,0.144,0.016,0.528,1.076,0.052,0.002,-0.001,0.001,0.001,0.001,0.027,0.003,0.019,0.007,0.001,0.002,0.003,0.01,0.52,0.26,-0.18,0.60
7.12,23.106,,2.373,27.385,3.015,0.373,9.319,15.193,0,,0,,,0,,10.215,0,,15.6,18.57,46.58,7.849,0.351,0.22692849999999998,2.934,0.132,0.978,3.74,4.655,0.255,0.011,0.001,-0.001,0.005,0.007,0.101,0.004,0.096,0.026,0.004,0.005,0.01,0.017,0.22,1.95,2.34,4.51
1.026,40.117,,0,3.09,15.185,0,0,25.904,13.271,,0,,,0,,1.407,0,,25.4,33.93,40.5,1.332,0.086,0.8984199999999999,0.34,0.071,0.026,1.62,0.591,0.074,0.003,0.001,0.001,0.002,0.001,0.012,0.002,0.016,0.006,0.001,-0.001,0.003,0.009,0.15,5.32,-0.22,5.25
0.493,34.489,,1.376,3.48,13.166,0,1.725,39.734,3.396,,0,,,0,,2.14,0,,40.6,37.45,35.54,1.286,0.063,0.624247,0.863,0.136,0.022,1.75,0.795,0.11,0.002,-0.001,-0.001,0.001,0.002,0.019,0.002,0.013,0.006,0.001,0.001,0.003,0.012,-0.02,4.77,-0.24,4.51
1.907,28.564,,2.265,6.181,11.137,0,3.004,37.065,3.717,,0,,,0,,6.161,0,,36.5,34.76,36.39,2.449,0.114,0.5359539999999999,1.278,0.155,0.054,2.52,1.19,0.281,0.004,0.001,-0.001,0.003,0.004,0.03,0.003,0.019,0.008,0.001,0.001,0.004,0.014,0.08,4.33,0.39,4.80
13.265,30.296,,0,4.944,14.693,0,9.003,15.86,0,,0,,,0,,11.939,0,,16.4,26.16,39.3,4.664,0.207,0.5553165,2.763,0.038,0.091,3.64,0.946,0.098,0.006,-0.001,-0.001,0.003,0.003,0.041,0.003,0.038,0.014,0.002,0.001,0.006,0.014,0.37,6.53,2.9,9.80
6.662,22.76,,0,8.677,44.392,0,0,10.99,0,,0,,,0,,6.518,0,,10.8,30.75,30.12,3.61,0.165,0.587071,0.302,0.033,0.153,3.11,1.548,0.082,0.004,-0.001,0.001,0.002,0.002,0.063,0.006,0.027,0.008,0.001,0.001,0.005,0.011,0.5,14.99,0.3,15.79
5.504,37.563,,0,2.438,12.945,0,3.618,34.459,0,,0,,,0,,3.474,0,,36.4,34.16,38.94,1.909,0.089,0.46469999999999995,1.131,0.089,0.015,2.25,0.567,0.044,0.003,0.001,0.001,0.001,-0.001,0.014,0.002,0.013,0.006,0.001,-0.001,0.003,0.011,0.06,4.76,0.38,5.20
1.787,40.058,,0,3.455,9.927,0,6.577,33.101,1.362,,0,,,0,,3.733,0,,34.7,31.92,42.64,1.378,0.063,0.4747685,1.768,0.072,0.075,1.9,0.727,0.057,0.003,0.001,-0.001,0.003,0.003,0.016,0.002,0.011,0.005,0.001,-0.001,0.003,0.013,0.06,3.68,1.19,4.93
5.424,32.616,,1.783,14.582,7.282,0,7.887,21.565,0.96,,0,,,0,,7.902,0,,23.3,23.48,46.38,4.768,0.231,0.342329,2.634,0.119,0.204,2.88,2.62,0.272,0.005,0.001,0.001,0.005,0.004,0.066,0.004,0.055,0.015,0.002,0.003,0.01,0.016,0.2,2.94,2.27,5.41
1.042,36.376,,0,4.612,10.349,0,1.957,42.43,0.747,,0,,,0,,2.486,0,,43,36.59,38.44,1.49,0.068,0.44843549999999993,0.685,0.057,0.017,1.67,0.946,0.121,0.003,0.001,-0.001,0.001,0.002,0.02,0.002,0.01,0.005,0.001,0.001,0.003,0.011,-0.04,3.51,-0.12,3.35
2.522,31.844,,3.802,7.78,9.257,0,2.579,31.603,2.085,,0,,,0,,8.528,0,,33.1,30.72,41.76,3.485,0.164,0.353172,0.765,0.044,0.108,3.17,1.604,0.407,0.006,-0.001,0.002,0.005,0.004,0.032,0.006,0.044,0.014,0.002,-0.001,0.006,0.013,0.14,3.18,0.35,3.67
0,44.056,,0,1.982,9.637,0,3.299,31.308,8.071,,0,,,0,,1.647,0,,32.4,32.89,43.4,0.797,0.037,0.49645449999999997,1.122,0.091,0.01,1.78,0.487,0.088,0.002,-0.001,-0.001,0.001,0.002,0.009,0.001,0.007,0.003,-0.001,-0.001,0.003,0.011,-0.03,3.73,0.54,4.24
0,42.451,,1.439,2.28,8.797,0,7.629,30.39,2.785,,0,,,0,,4.23,0,,31.5,29.9,44.45,1.153,0.054,0.4980035,2.144,0.048,0.015,2.15,0.606,0.144,0.003,-0.001,0.001,0.002,0.003,0.012,0.002,0.012,0.005,0.001,-0.001,0.004,0.014,0.06,3.67,1.83,5.56
1.19,31.099,,1.963,3.433,11.67,0,1.475,45.024,1.55,,0,,,0,,2.595,0,,45.5,39.5,33.68,1.409,0.066,0.5041995,0.518,0.028,0.019,2.12,0.627,0.199,0.003,-0.001,0.001,0.001,0.001,0.012,0.003,0.012,0.006,0.001,-0.001,0.002,0.01,-0.04,4.19,-0.21,3.94
2.609,35.604,,0,0.926,10.291,0,8.596,29.098,6.565,,0,,,0,,6.31,0,,31.2,33.77,38.39,1.392,0.071,0.408936,2.148,0.035,0.406,2.84,0.385,0.126,0.005,0.001,0.001,0.005,0.006,0.007,0.006,0.015,0.009,0.002,0.001,0.004,0.016,0.11,3.66,1.56,5.33
1.85,31.528,,3.099,7.971,10.507,0,1.932,39.406,0.924,,0,,,0,,2.783,0,,40.1,35.11,37.8,2.649,0.121,0.4097105,0.597,0.036,0.05,2.17,1.446,0.296,0.003,-0.001,0.002,0.001,0.004,0.031,0.003,0.026,0.01,0.002,0.001,0.004,0.012,0.01,3.85,-0.09,3.77
3.54,45.38,,1.328,4.555,12.443,0,5.314,19.869,1.052,,0,,,0,,6.518,0,,21.8,24.17,51.31,2.201,0.095,0.3353585,1.303,0.015,0.116,2.43,0.916,0.154,0.003,0.001,0.001,0.002,0.003,0.016,0.002,0.025,0.008,0.001,-0.001,0.004,0.012,0.24,4.96,1.02,6.22
7.822,35.621,,1.116,4.807,17.449,0,1.911,26.999,0,,0,,,0,,4.274,0,,28.3,30.67,40.21,3.156,0.135,0.38725,0.533,0.009,0.093,3.23,0.97,0.115,0.004,-0.001,0.001,0.003,0.003,0.02,0.004,0.028,0.011,0.001,-0.001,0.004,0.011,0.23,6.6,0.11,6.94
2.43,31.036,,0,2.746,18.1,0,0.694,38.931,0.587,,0,,,0,,5.475,0,,40.9,39.24,32.41,1.4,0.055,0.351623,0.677,0.143,0.02,1.91,0.624,0.056,0.002,0.001,-0.001,-0.001,-0.001,0.016,0.001,0.01,0.005,-0.001,0.002,0.002,0.01,0.12,6.06,-0.47,5.71
0.809,47.153,,0,1.337,11.456,0,3.372,32.925,0,,0,,,0,,2.947,0,,35,31.72,45.92,0.63,0.027,0.2733985,1.303,0.071,0.012,1.29,0.314,0.04,0.002,-0.001,0.001,0.002,0.004,0.008,0.001,0.007,0.003,0.001,0.001,0.003,0.013,0.06,3.93,0.61,4.60
1.592,28.312,,0,2.746,13.864,0,4.071,40.524,0,,0,,,0,,8.891,0,,41.1,38.67,32.31,1.49,0.064,0.27107499999999995,1.379,0.086,0.027,2.3,0.62,0.144,0.002,0.001,0.001,0.001,0.002,0.008,0.002,0.013,0.006,0.001,-0.001,0.003,0.011,0.13,4.86,0.63,5.62
9.819,20.959,,0,23.991,8.728,0.697,5.661,7.903,0.974,,0,,,0,,21.269,0,,8.63,19.51,46.76,8.341,0.344,0.2238305,1.596,0.138,0.393,3.68,4.2,0.187,0.01,0.001,0.001,0.005,0.005,0.059,0.009,0.072,0.032,0.003,0.005,0.008,0.011,0.49,4.17,1.23,5.89
0,55.675,,0,0.888,0,0,0,5.564,28.892,,0,,,8.981,,0,0,,4.52,29.6,54.62,0.719,0.03,0.19285049999999998,0.092,0.05,0.002,0.109,0.303,0.024,0.002,0.001,0.001,0.002,0.002,0.014,-0.001,0.007,0.005,0.001,-0.001,0.003,0.012,1.09,0.22,0,1.31
0,32.935,,0,1.993,0,0,0,4.105,46.664,,0,,,14.304,,0,0,,2.87,41.35,35.2,1.61,0.067,0.168841,0.092,0.058,0.003,0.25,0.556,0.042,0.003,0.001,0.003,-0.001,-0.001,0.023,0.002,0.016,0.008,0.001,-0.001,0.002,0.009,1.79,0.44,0.17,2.40
12.645,36.654,,0,2.233,9.408,0,6.572,21.259,2.706,,0,,,0,,8.524,0,,22.9,27.58,43.12,3.689,0.161,0.193625,2.309,0.25,0.098,3.5,0.473,0.112,0.005,-0.001,0.001,0.004,0.004,0.005,0.006,0.028,0.01,0.001,-0.001,0.005,0.014,0.27,4.27,1.5,6.04
2.374,30.351,,1.396,5.565,0,0,0,16.927,30.459,,0,,,12.928,,0,0,,15.7,41.39,34.27,2.339,0.106,0.023235,0.276,0.075,0.042,0.434,1.053,0.127,0.003,0.001,0.004,0.002,0.001,0.021,0.002,0.025,0.008,0.001,0.001,0.004,0.009,1.55,0.32,0.02,1.89
0.545,37.251,,0,1.032,7.842,0,10.875,35.362,0.644,,0,,,0,,6.449,0,,36.9,33.73,38.05,0.634,0.028,0.2532615,3.559,0.099,0.004,1.83,0.29,0.044,0.001,-0.001,-0.001,0.001,0.002,0.006,-0.001,0.005,0.002,-0.001,-0.001,0.002,0.012,0.16,3.21,3.34,6.71
1.452,27.877,,0,2.9,11.893,0,1.874,43.381,1.279,,0,,,0,,9.344,0,,45.4,40.46,32.23,1.34,0.055,0.19285049999999998,0.981,0.168,0.024,2.07,0.635,0.09,0.002,-0.001,-0.001,0.001,0.002,0.012,0.002,0.009,0.005,-0.001,-0.001,0.003,0.01,0.17,3.95,-0.14,3.98
