BHID,Composite,CSS (µm),Process,Product,BV Report,Mineral,Chlorite group,Quartz,Pyroxene,Plagioclase,K-Feldspar,Calcite group - Siderite,Calcite group,Dolomite group,Spinel group,Hematite group,Stilpnomelane,Mica group,Pyrite,Rutile group,Goethite,Smectite group,Sepiolite,Kaolinite-serpentine group,Total,Birnessite,Sample,CompositeID,Size,Type,Fe3O4,Fe,SiO2,Al2O3,TiO2,Mn,CaO,P,S,MgO,K2O,Na2O,Zn,As,Cl,Cu,Pb,Ba,V,Cr,Ni,Co,Sn,Zr,Sr,LOI371,LOI650,LOI1000,LOI,IDENT,FeO,Sample,Pyrite group,MnO,Dry Wt
GVRD0267,Comp 14,,,FEED,,GVRD0267 Comp 14,7.0,38.0,,0.0,0.0,21.0,0.0,1.0,32.0,1.0,0.0,0.0,,,,,,,100.0,0.0,GVRD0267 Comp 14,GVRD0267 Comp 14  FEED,,FEED,34.8,35.24,36.81,1.528,0.065,0.541,0.746,0.146,0.114,2.18,0.166,0.01,0.003,-0.001,0.002,0.001,-0.001,0.004,0.002,0.013,0.005,-0.001,-0.001,0.003,0.01,0.0,7.06,-0.28,6.78,47420275.0,23.4,,,,
GVRD0268,Comp 10,,,FEED,,GVRD0268 Comp 10,7.0,38.0,,0.0,0.0,16.0,0.0,6.0,31.0,2.0,0.0,0.0,,,,,,,100.0,0.0,GVRD0268 Comp 10,GVRD0268 Comp 10  FEED,,FEED,36.2,34.67,37.53,1.358,0.056,0.593,1.67,0.107,0.101,2.21,0.079,0.01,0.003,-0.001,-0.001,0.001,-0.001,-0.001,-0.001,0.01,0.004,-0.001,0.001,0.003,0.009,0.04,5.05,0.96,6.05,47420276.0,20.5,,,,
GVRD0268,Comp 11,,,FEED,,GVRD0268 Comp 11,4.0,38.0,,0.0,0.0,14.0,0.0,4.0,37.0,3.0,0.0,0.0,,,,,,,100.0,0.0,GVRD0268 Comp 11,GVRD0268 Comp 11  FEED,,FEED,40.51,37.32,35.67,1.151,0.051,0.584,1.261,0.129,0.062,1.96,0.188,0.009,0.002,-0.001,-0.001,0.002,-0.001,0.006,-0.001,0.009,0.004,-0.001,-0.001,0.002,0.012,0.02,4.82,0.3,5.14,47420277.0,20.7,,,,
GVRD0268,Comp 12,,,FEED,,GVRD0268 Comp 12,2.0,39.0,,0.0,0.0,16.0,0.0,2.0,33.0,5.0,0.0,2.0,,,,,,,100.0,0.0,GVRD0268 Comp 12,GVRD0268 Comp 12  FEED,,FEED,37.17,36.43,37.35,1.112,0.045,0.659,0.728,0.105,0.067,1.81,0.327,0.016,0.002,-0.001,0.001,0.002,-0.001,0.008,-0.001,0.009,0.003,-0.001,-0.001,0.002,0.011,0.02,5.39,-0.13,5.28,47420278.0,19.8,,,,
GVRD0268,Comp 13,,,FEED,,GVRD0268 Comp 13,4.0,39.0,,0.0,0.0,13.0,0.0,4.0,38.0,2.0,0.0,0.0,,,,,,,100.0,0.0,GVRD0268 Comp 13,GVRD0268 Comp 13  FEED,,FEED,39.44,35.5,38.47,0.973,0.042,0.548,1.267,0.088,0.042,1.97,0.115,0.006,0.002,-0.001,0.001,0.002,-0.001,0.009,-0.001,0.009,0.002,-0.001,-0.001,0.002,0.011,0.01,4.91,0.5,5.42,47420279.0,20.3,,,,
GVRD0268,Comp 14,,,FEED,,GVRD0268 Comp 14,11.0,39.0,,0.0,0.0,26.0,0.0,1.0,21.0,1.0,2.0,0.0,,,,,,,100.0,0.0,GVRD0268 Comp 14,GVRD0268 Comp 14  FEED,,FEED,22.08,31.48,38.21,2.425,0.104,0.478,0.647,0.094,0.167,2.83,0.022,0.009,0.003,-0.001,-0.001,0.001,-0.001,-0.001,0.002,0.018,0.007,-0.001,-0.001,0.003,0.01,0.1,9.43,-0.03,9.5,47420280.0,24.5,,,,
GVRD0268,Comp 15,,,FEED,,GVRD0268 Comp 15,8.0,38.0,,0.0,0.0,17.0,0.0,0.0,36.0,1.0,0.0,0.0,,,,,,,100.0,0.0,GVRD0268 Comp 15,GVRD0268 Comp 15  FEED,,FEED,36.42,35.45,37.91,1.766,0.078,0.534,0.565,0.131,0.092,1.98,0.189,0.018,0.003,-0.001,0.001,0.003,-0.001,0.006,0.002,0.015,0.005,-0.001,-0.001,0.002,0.01,0.03,5.92,-0.4,5.55,47420281.0,22.4,,,,
GVRD0269,Comp 8,,,FEED,,GVRD0269 Comp 8,9.0,38.0,,0.0,1.0,16.0,0.0,1.0,32.0,1.0,2.0,0.0,,,,,,,100.0,0.0,GVRD0269 Comp 8,GVRD0269 Comp 8  FEED,,FEED,33.94,33.83,38.93,1.872,0.083,0.565,0.668,0.122,0.197,2.19,0.27,0.019,0.003,-0.001,0.002,0.001,-0.001,0.002,0.002,0.016,0.005,-0.001,-0.001,0.003,0.01,0.07,6.04,-0.12,5.99,47420282.0,21.9,,,,
GVRD0267,,,,,,AN0795-1,15.0,20.0,,0.0,0.0,53.0,0.0,0.0,9.0,0.0,,2.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,8.43,33.39,21.69,4.093,0.191,,0.633,0.133,0.768,4.41,0.189,0.031,0.006,0.001,0.002,0.002,-0.001,0.009,0.003,0.039,0.018,0.002,0.002,0.004,0.009,0.37,17.02,1.96,19.35,,,GVRD0267-F-10-1,1.0,0.974,776
GVRD0267,,,,,,AN0795-2,0.0,44.0,,0.0,0.0,17.0,0.0,4.0,31.0,1.0,,1.0,,,0.0,,0.0,1.0,100.0,,,,,BILLET,34.3,32.55,42.19,0.442,0.023,,1.471,0.124,0.008,1.57,0.156,0.034,0.002,-0.001,0.002,0.001,0.002,0.005,-0.001,0.003,0.002,-0.001,-0.001,0.003,0.01,0.02,6.51,-0.11,6.42,,,GVRD0267-F-10-2,0.0,0.766,670
GVRD0267,,,,,,AN0795-3,3.0,36.0,,0.0,0.0,9.0,0.0,1.0,50.0,0.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,50.6,41.85,34.02,0.885,0.044,,0.633,0.072,0.021,1.43,0.033,0.038,0.002,-0.001,0.001,-0.001,0.002,0.004,0.002,0.006,0.004,0.001,-0.001,0.002,0.01,-0.09,2.91,-0.22,2.6,,,GVRD0267-F-11-1,0.0,0.443,670
GVRD0267,,,,,,AN0795-4,2.0,46.0,,0.0,0.0,10.0,0.0,4.0,38.0,0.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,41.2,34.38,43.46,0.613,0.026,,1.112,0.077,0.013,1.26,0.076,0.025,0.002,-0.001,0.002,0.001,0.002,0.002,0.001,0.004,0.003,0.001,-0.001,0.003,0.011,-0.03,3.82,-0.15,3.64,,,GVRD0267-F-11-2,0.0,0.442,788
GVRD0267,,,,,,AN0795-5,1.0,38.0,,0.0,0.0,11.0,0.0,4.0,43.0,2.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,44.1,37.65,36.43,0.737,0.031,,1.399,0.125,0.015,1.71,0.165,0.02,0.001,0.001,0.001,0.001,-0.001,0.008,-0.001,0.004,0.003,-0.001,-0.001,0.002,0.01,-0.08,4.66,-0.15,4.43,,,GVRD0267-F-12-1,0.0,0.689,772
GVRD0267,,,,,,AN0795-6,1.0,51.0,,0.0,0.0,9.0,0.0,0.0,38.0,0.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,40.5,33.18,47.4,0.538,0.02,,0.312,0.076,0.006,1.0,0.073,0.05,0.002,-0.001,0.001,0.001,0.003,-0.001,0.001,0.003,0.002,-0.001,-0.001,0.003,0.01,-0.07,2.51,-0.14,2.3,,,GVRD0267-F-12-2,0.0,0.338,718
GVRD0267,,,,,,AN0795-7,2.0,46.0,,0.0,0.0,10.0,0.0,3.0,35.0,3.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,37.6,33.49,43.52,0.664,0.027,,1.134,0.071,0.014,1.76,0.053,0.075,0.002,0.001,0.004,0.001,0.001,0.002,-0.001,0.004,0.002,-0.001,-0.001,0.002,0.011,-0.07,4.23,-0.12,4.04,,,GVRD0267-F-13-1,0.0,0.497,784
GVRD0267,,,,,,AN0795-8,1.0,43.0,,0.0,0.0,7.0,0.0,11.0,37.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,40.4,33.51,41.26,0.521,0.022,,2.783,0.067,0.015,1.85,0.013,0.051,0.002,-0.001,0.003,0.001,0.003,0.003,-0.001,0.005,0.003,0.001,0.001,0.003,0.011,-0.05,5.11,-0.13,4.93,,,GVRD0267-F-13-2,0.0,0.6,682
GVRD0267,,,,,,AN0795-9,4.0,45.0,,0.0,0.0,24.0,0.0,1.0,25.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,25.6,30.04,42.9,0.874,0.037,,0.745,0.091,0.094,2.47,0.003,0.014,0.002,-0.001,0.002,0.001,0.002,-0.001,-0.001,0.006,0.004,0.001,-0.001,0.003,0.011,0.12,8.68,0.0,8.8,,,GVRD0267-F-14-1,0.0,0.767,658
GVRD0267,,,,,,AN0795-10,4.0,38.0,,0.0,0.0,12.0,0.0,5.0,40.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,41.9,37.11,36.77,0.899,0.034,,1.456,0.081,0.016,1.6,0.001,0.025,0.002,-0.001,0.001,-0.001,-0.001,-0.001,-0.001,0.005,0.004,-0.001,0.001,0.002,0.01,0.01,5.34,-0.34,5.01,,,GVRD0267-F-14-2,0.0,0.732,690
GVRD0268,,,,,,AN0795-11,2.0,33.0,,0.0,0.0,25.0,0.0,0.0,34.0,6.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,33.9,38.59,31.74,1.134,0.055,,0.294,0.06,0.017,2.15,0.308,0.055,0.002,0.001,0.003,-0.001,0.001,0.007,0.002,0.006,0.004,-0.001,0.001,0.002,0.009,0.08,8.17,-0.09,8.16,,,GVRD0268-F-1-1,0.0,0.896,798
GVRD0268,,,,,,AN0795-12,0.0,48.0,,0.0,0.0,22.0,0.0,0.0,24.0,5.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,25.3,30.73,44.83,0.866,0.031,,0.288,0.059,0.011,1.3,0.344,0.035,0.002,-0.001,0.002,-0.001,0.001,0.005,-0.001,0.005,0.003,-0.001,-0.001,0.002,0.011,0.12,7.11,-0.04,7.19,,,GVRD0268-F-1-2,0.0,0.738,732
GVRD0268,,,,,,AN0795-13,11.0,47.0,,0.0,0.0,28.0,0.0,0.0,14.0,0.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,13.3,24.17,44.65,2.733,0.121,,1.148,0.317,0.154,3.98,0.007,0.039,0.005,0.001,0.006,0.003,0.002,-0.001,0.002,0.017,0.01,0.001,-0.001,0.004,0.011,0.26,10.31,0.38,10.95,,,GVRD0268-F-10-1,0.0,0.82,790
GVRD0268,,,,,,AN0795-14,3.0,40.0,,0.0,0.0,20.0,0.0,0.0,36.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,37.9,36.67,37.16,0.818,0.035,,0.333,0.066,0.023,1.94,0.072,0.012,0.002,0.001,0.012,0.001,0.001,0.004,-0.001,0.005,0.004,0.001,-0.001,0.003,0.011,0.06,6.36,-0.18,6.24,,,GVRD0268-F-10-2,0.0,0.812,766
GVRD0268,,,,,,AN0795-15,3.0,35.0,,0.0,2.0,15.0,0.0,0.0,36.0,8.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,36.5,38.12,33.4,1.899,0.086,,0.298,0.067,0.108,2.45,0.57,0.011,0.003,0.001,-0.001,0.001,0.002,0.02,0.002,0.011,0.006,0.001,-0.001,0.003,0.009,0.05,5.38,0.12,5.55,,,GVRD0268-F-11-1,0.0,0.778,856
GVRD0268,,,,,,AN0795-16,2.0,39.0,,0.0,0.0,4.0,0.0,7.0,47.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,48.6,38.6,37.16,0.551,0.023,,2.086,0.145,0.008,1.32,0.021,0.013,0.002,0.001,-0.001,-0.001,0.001,0.002,-0.001,0.004,0.002,-0.001,-0.001,0.002,0.009,-0.14,2.3,0.53,2.69,,,GVRD0268-F-11-2,0.0,0.444,782
GVRD0268,,,,,,AN0795-17,2.0,36.0,,0.0,4.0,12.0,0.0,0.0,41.0,5.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,41.3,37.75,36.25,1.846,0.058,,0.501,0.117,0.073,1.64,0.829,0.023,0.003,0.001,-0.001,-0.001,-0.001,0.023,0.001,0.009,0.005,-0.001,-0.001,0.002,0.009,-0.05,3.69,-0.09,3.55,,,GVRD0268-F-12-1,0.0,0.681,724
GVRD0268,,,,,,AN0795-18,0.0,44.0,,0.0,1.0,12.0,0.0,0.0,39.0,3.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,39.1,35.32,42.28,0.718,0.027,,0.398,0.083,0.008,1.34,0.284,0.026,0.002,-0.001,-0.001,0.001,0.003,0.005,-0.001,0.003,0.002,-0.001,-0.001,0.002,0.01,-0.04,3.78,-0.18,3.56,,,GVRD0268-F-12-2,0.0,0.722,732
GVRD0268,,,,,,AN0795-19,3.0,39.0,,0.0,3.0,18.0,0.0,0.0,35.0,1.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,36,34.42,37.94,2.09,0.08,,0.529,0.151,0.066,2.09,0.748,0.025,0.004,-0.001,-0.001,0.002,0.002,0.023,0.001,0.011,0.005,0.001,-0.001,0.003,0.011,0.02,5.76,0.05,5.83,,,GVRD0268-F-13-1,0.0,0.829,822
GVRD0268,,,,,,AN0795-20,3.0,37.0,,0.0,0.0,14.0,0.0,0.0,44.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,43.4,39.08,34.89,1.418,0.062,,0.466,0.115,0.021,1.9,0.279,0.007,0.003,-0.001,-0.001,0.001,0.002,0.008,0.002,0.009,0.004,0.001,-0.001,0.003,0.01,-0.01,4.42,-0.14,4.27,,,GVRD0268-F-13-2,0.0,0.678,758
GVRD0268,,,,,,AN0795-21,0.0,43.0,,0.0,0.0,7.0,0.0,0.0,48.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,49.7,39.03,40.75,0.473,0.032,,0.334,0.083,0.01,0.724,0.161,0.018,0.001,0.001,-0.001,-0.001,-0.001,0.003,0.002,0.004,0.003,-0.001,-0.001,0.002,0.008,-0.18,1.38,-0.26,0.94,,,GVRD0268-F-14-1,0.0,0.272,752
GVRD0268,,,,,,AN0795-22,17.0,37.0,,0.0,0.0,13.0,0.0,0.0,32.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,31.2,33.79,35.21,4.724,0.251,,0.928,0.287,0.402,3.49,0.099,0.02,0.008,0.001,-0.001,0.002,0.003,0.005,0.004,0.042,0.017,0.003,-0.001,0.005,0.01,0.24,4.58,0.89,5.71,,,GVRD0268-F-14-2,0.0,0.455,642
GVRD0268,,,,,,AN0795-23,5.0,39.0,,0.0,0.0,19.0,0.0,0.0,35.0,1.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,36,35.85,37.05,1.749,0.089,,0.18,0.034,0.04,2.2,0.248,0.008,0.004,-0.001,-0.001,-0.001,0.002,0.01,0.003,0.011,0.006,-0.001,-0.001,0.003,0.01,0.07,6.09,-0.02,6.14,,,GVRD0268-F-15-1,0.0,0.738,702
GVRD0268,,,,,,AN0795-24,10.0,41.0,,0.0,0.0,25.0,0.0,0.0,23.0,1.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,24.5,30.46,38.57,2.721,0.112,,1.351,0.394,0.175,2.87,0.175,0.024,0.005,0.001,0.002,0.002,0.002,0.008,0.002,0.018,0.009,0.001,0.001,0.004,0.012,0.16,8.08,0.38,8.62,,,GVRD0268-F-15-2,0.0,0.71,722
GVRD0269,,,,,,AN0795-25,0.0,31.0,,0.0,4.0,7.0,0.0,6.0,48.0,4.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,51,42.41,30.59,0.727,0.034,,1.895,0.105,0.017,1.45,0.527,0.012,0.002,-0.001,0.001,0.001,0.002,0.007,0.001,0.004,0.003,-0.001,-0.001,0.002,0.011,-0.17,2.83,0.42,3.08,,,GVRD0269-F-8-1,0.0,0.609,736
GVRD0269,,,,,,AN0795-26,5.0,37.0,,0.0,0.0,26.0,0.0,0.0,29.0,1.0,,0.0,,,0.0,,2.0,0.0,100.0,,,,,BILLET,30.6,34.52,36.18,1.15,0.048,,0.392,0.092,0.031,2.5,0.028,0.013,0.002,-0.001,0.002,0.001,-0.001,-0.001,-0.001,0.007,0.004,0.001,-0.001,0.002,0.009,0.13,8.94,-0.08,8.99,,,GVRD0269-F-8-2,0.0,1.01,748
NSRD0796,,,,,,AN0795-27,1.0,35.0,,0.0,0.0,0.0,0.0,0.0,14.0,42.0,,0.0,,,8.0,,0.0,0.0,100.0,,,,,BILLET,13.6,43.54,33.7,1.269,0.057,,0.03,0.04,-0.001,0.446,0.175,0.011,0.003,0.001,0.002,0.001,0.001,0.011,0.003,0.008,0.007,0.001,-0.001,0.002,0.009,1.02,0.37,-0.03,1.36,,,NSRD0796-F-1-1,0.0,0.523,728
NSRD0796,,,,,,AN0795-28,0.0,45.0,,0.0,0.0,0.0,0.0,0.0,10.0,40.0,,0.0,,,3.0,,0.0,2.0,100.0,,,,,BILLET,10.1,38.0,42.85,1.227,0.051,,0.02,0.088,0.002,0.228,0.092,0.011,0.002,0.001,0.001,0.001,-0.001,-0.001,0.002,0.007,0.004,0.001,0.001,0.002,0.009,0.64,0.35,-0.02,0.97,,,NSRD0796-F-1-2,0.0,0.035,594
NSRD0796,,,,,,AN0795-29,0.0,39.0,,2.0,2.0,15.0,0.0,1.0,31.0,9.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,32.2,36.3,38.57,0.996,0.046,,0.668,0.1,0.016,1.35,0.438,0.162,0.002,0.002,-0.001,0.001,0.002,0.006,0.002,0.006,0.005,0.001,-0.001,0.003,0.011,0.02,5.03,-0.09,4.96,,,NSRD0796-F-8-1,0.0,0.683,650
NSRD0796,,,,,,AN0795-30,0.0,50.0,,0.0,0.0,21.0,0.0,0.0,22.0,6.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,24.3,30.15,46.94,0.586,0.031,,0.497,0.107,0.002,1.11,0.191,0.06,0.002,0.002,-0.001,0.002,0.002,0.002,-0.001,0.005,0.003,0.001,-0.001,0.003,0.011,0.06,6.55,-0.08,6.53,,,NSRD0796-F-8-2,0.0,0.564,722
NSRD0796,,,,,,AN0795-31,0.0,28.0,,3.0,1.0,53.0,0.0,2.0,11.0,1.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,11.2,32.43,27.67,0.985,0.041,,1.048,0.094,0.002,2.92,0.26,0.266,0.001,0.001,0.001,-0.001,-0.001,-0.001,-0.001,0.005,0.004,0.001,-0.001,0.002,0.01,0.36,18.95,0.09,19.4,,,NSRD0796-F-9-1,0.0,0.766,764
NSRD0796,,,,,,AN0795-32,0.0,26.0,,2.0,2.0,43.0,0.0,1.0,20.0,5.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,18.9,36.31,25.73,1.283,0.055,,0.932,0.119,0.013,2.6,0.532,0.199,0.002,0.002,0.001,-0.001,-0.001,0.012,-0.001,0.007,0.004,0.001,0.002,0.002,0.011,0.31,15.27,0.01,15.59,,,NSRD0796-F-9-2,0.0,0.865,746
NSRD0796,,,,,,AN0795-33,0.0,25.0,,2.0,2.0,39.0,0.0,0.0,19.0,12.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,19.9,39.3,25.52,0.963,0.04,,0.429,0.085,-0.001,2.08,0.469,0.204,0.002,0.003,0.002,-0.001,-0.001,0.007,-0.001,0.005,0.003,0.001,0.001,0.002,0.011,0.32,12.78,0.01,13.11,,,NSRD0796-F-10-1,0.0,0.765,824
NSRD0796,,,,,,AN0795-34,0.0,27.0,,2.0,4.0,44.0,0.0,1.0,21.0,1.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,24.5,36.71,27.06,1.135,0.049,,0.66,0.064,0.002,2.35,0.587,0.137,0.001,0.001,0.001,-0.001,-0.001,0.008,-0.001,0.005,0.004,0.001,-0.001,0.001,0.01,0.18,14.63,-0.11,14.7,,,NSRD0796-F-10-2,0.0,0.742,704
NSRD0796,,,,,,AN0795-35,6.0,31.0,,0.0,3.0,27.0,0.0,1.0,30.0,1.0,,0.0,,,0.0,,1.0,0.0,100.0,,,,,BILLET,30.9,37.64,30.58,1.342,0.057,,0.742,0.121,0.026,2.09,0.149,0.012,0.003,0.001,0.002,0.001,0.002,0.006,0.001,0.008,0.005,0.001,-0.001,0.003,0.011,0.22,10.28,-0.27,10.23,,,NSRD0796-F-11-1,0.0,0.71,800
NSRD0796,,,,,,AN0795-36,4.0,40.0,,0.0,1.0,26.0,0.0,2.0,26.0,1.0,,0.0,,,0.0,,1.0,0.0,100.0,,,,,BILLET,28.6,32.77,38.41,1.099,0.048,,0.892,0.082,0.021,2.11,0.309,0.012,0.002,0.001,0.002,0.001,-0.001,0.007,0.001,0.006,0.004,-0.001,0.001,0.002,0.011,0.11,9.04,0.11,9.26,,,NSRD0796-F-11-2,0.0,0.715,740
NSRD0796,,,,,,AN0795-37,4.0,34.0,,0.0,1.0,29.0,0.0,1.0,28.0,1.0,,0.0,,,0.0,,3.0,0.0,100.0,,,,,BILLET,29.6,35.63,34.46,1.045,0.043,,0.443,0.04,0.003,2.08,0.269,0.016,0.002,0.001,0.001,-0.001,0.001,0.013,-0.001,0.005,0.003,0.001,0.001,0.002,0.009,0.24,10.01,-0.29,9.96,,,NSRD0796-F-12-1,0.0,0.626,644
NSRD0796,,,,,,AN0795-38,3.0,33.0,,0.0,0.0,32.0,0.0,5.0,7.0,0.0,,0.0,,,0.0,,20.0,0.0,100.0,,,,,BILLET,7.4,25.69,41.08,1.629,0.069,,1.217,0.017,0.033,3.53,0.366,0.138,0.002,0.001,-0.001,-0.001,-0.001,0.025,0.001,0.008,0.005,0.001,-0.001,0.002,0.011,0.66,12.61,1.23,14.5,,,NSRD0796-F-12-2,0.0,0.554,654
NSRD0796,,,,,,AN0795-39,10.0,22.0,,0.0,2.0,17.0,0.0,4.0,27.0,0.0,,0.0,,,0.0,,18.0,0.0,100.0,,,,,BILLET,29.2,36.09,30.8,3.671,0.156,,1.4,0.075,0.104,3.05,0.474,0.124,0.005,0.002,0.001,-0.001,0.002,0.028,0.003,0.026,0.011,0.002,-0.001,0.004,0.011,0.5,6.47,0.84,7.81,,,NSRD0796-F-13-1,0.0,0.426,630
NSRD0796,,,,,,AN0795-40,4.0,21.0,,0.0,0.0,35.0,0.0,1.0,21.0,0.0,,0.0,,,0.0,,18.0,0.0,100.0,,,,,BILLET,24.7,37.57,26.77,1.422,0.061,,0.617,0.082,0.02,3.04,0.225,0.085,0.002,0.001,-0.001,-0.001,-0.001,0.013,-0.001,0.008,0.004,0.001,0.001,0.002,0.008,0.46,13.07,-0.19,13.34,,,NSRD0796-F-13-2,0.0,0.633,726
NSRD0796,,,,,,AN0795-41,3.0,24.0,,0.0,0.0,45.0,0.0,2.0,6.0,0.0,,0.0,,,0.0,,20.0,0.0,100.0,,,,,BILLET,6.57,31.34,30.26,1.344,0.059,,0.88,0.052,0.01,2.98,0.241,0.095,0.002,0.001,0.001,-0.001,-0.001,0.011,-0.001,0.007,0.004,0.001,0.001,0.003,0.011,0.61,17.55,0.4,18.56,,,NSRD0796-F-14-1,0.0,0.692,678
NSRD0796,,,,,,AN0795-42,10.0,34.0,,0.0,0.0,36.0,0.0,0.0,7.0,0.0,,0.0,,,0.0,,12.0,0.0,100.0,,,,,BILLET,7.81,28.18,38.25,3.259,0.146,,0.407,0.054,0.237,2.77,0.143,0.057,0.003,0.005,-0.001,0.001,0.002,0.004,0.003,0.02,0.011,0.002,-0.001,0.004,0.009,0.55,12.67,0.47,13.69,,,NSRD0796-F-14-2,0.0,0.447,720
NSRD0796,,,,,,AN0795-43,0.0,21.0,,0.0,0.0,18.0,0.0,3.0,26.0,0.0,,0.0,,,0.0,,32.0,0.0,100.0,,,,,BILLET,30.8,36.79,32.72,1.579,0.07,,1.208,0.091,0.068,2.37,0.492,0.194,0.003,0.001,0.001,-0.001,0.001,0.015,0.002,0.01,0.005,0.001,-0.001,0.002,0.01,0.64,6.76,0.46,7.86,,,NSRD0796-F-15-1,0.0,0.552,792
NSRD0796,,,,,,AN0795-44,0.0,22.0,,0.0,0.0,33.0,0.0,1.0,18.0,0.0,,0.0,,,0.0,,26.0,0.0,100.0,,,,,BILLET,19.6,34.64,30.82,1.373,0.059,,0.708,0.057,0.028,3.1,0.414,0.151,0.002,0.001,0.001,0.001,-0.001,0.013,0.001,0.007,0.005,0.001,-0.001,0.002,0.01,0.67,12.37,0.09,13.13,,,NSRD0796-F-15-2,0.0,0.675,716
NSRD0796,,,,,,AN0795-45,3.0,38.0,,0.0,0.0,41.0,0.0,1.0,11.0,0.0,,0.0,,,0.0,,7.0,0.0,100.0,,,,,BILLET,11.6,29.06,38.71,0.781,0.033,,0.662,0.079,0.012,2.31,0.081,0.043,0.001,0.001,0.001,-0.001,-0.001,-0.001,-0.001,0.003,0.003,0.001,-0.001,0.003,0.01,0.36,14.66,0.0,15.02,,,NSRD0796-F-16-1,0.0,0.593,670
NSRD0796,,,,,,AN0795-46,5.0,31.0,,0.0,0.0,30.0,0.0,0.0,24.0,0.0,,0.0,,,0.0,,10.0,0.0,100.0,,,,,BILLET,25.8,35.41,32.97,1.238,0.055,,0.59,0.083,0.023,2.29,0.118,0.05,0.002,0.001,0.003,-0.001,0.002,0.008,0.001,0.007,0.004,0.001,0.001,0.003,0.011,0.32,11.16,-0.24,11.24,,,NSRD0796-F-16-2,0.0,0.704,720
NSRD0797,,,,,,AN0795-47,0.0,39.0,,0.0,3.0,0.0,0.0,0.0,1.0,28.0,,1.0,,,28.0,,0.0,0.0,100.0,,,,,BILLET,1.43,37.59,36.55,2.013,0.096,,0.024,0.137,0.004,0.366,0.712,0.016,0.006,0.003,0.002,0.001,0.001,0.019,0.002,0.014,0.011,0.002,-0.001,0.002,0.009,3.57,0.84,0.29,4.7,,,NSRD0797-F-1-1,0.0,1.16,684
NSRD0797,,,,,,AN0795-48,0.0,35.0,,0.0,1.0,0.0,0.0,0.0,5.0,48.0,,0.0,,,11.0,,0.0,0.0,100.0,,,,,BILLET,3.69,44.28,32.97,0.895,0.046,,0.012,0.084,0.006,0.053,0.382,0.007,0.003,0.002,-0.001,0.001,0.001,0.004,0.001,0.008,0.004,0.001,0.001,0.002,0.008,1.63,0.48,0.1,2.21,,,NSRD0797-F-1-2,0.0,0.053,602
NSRD0797,,,,,,AN0795-49,4.0,39.0,,0.0,0.0,26.0,0.0,0.0,30.0,1.0,,0.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,31.6,34.82,36.95,0.785,0.033,,0.477,0.122,0.011,2.41,0.004,0.012,0.001,0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.004,0.003,-0.001,-0.001,0.002,0.01,0.18,9.19,-0.47,8.9,,,NSRD0797-F-2-1,0.0,0.544,670
NSRD0797,,,,,,AN0795-50,0.0,34.0,,2.0,2.0,22.0,0.0,0.0,35.0,4.0,,1.0,,,0.0,,0.0,0.0,100.0,,,,,BILLET,34.4,36.58,34.5,1.348,0.057,,0.281,0.045,0.022,2.04,0.591,0.193,0.002,0.002,-0.001,-0.001,-0.001,-0.001,-0.001,0.008,0.005,0.001,-0.001,0.002,0.009,0.13,7.78,-0.33,7.58,,,NSRD0797-F-2-2,0.0,0.643,794
